Absolute Power|$50,000,000|$50,068,310
Firewall|$50,000,000|$82,751,189
The Game|$50,000,000|$80,369,970
G.I. Jane|$50,000,000|$48,169,156
Into the Storm|$50,000,000|$150,429,371
The Judge|$50,000,000|$76,119,388
Silent Hill|$50,000,000|$94,704,227
The Replacements|$50,000,000|$50,054,511
The Negotiator|$50,000,000|$49,105,766
War Dogs|$50,000,000|$83,034,523
Beverly Hills Cop III|$50,000,000|$119,180,938
Gremlins 2: The New Batch|$50,000,000|$41,476,097
The Peacemaker|$50,000,000|$62,967,368
Out of Time|$50,000,000|$55,489,826
Bridget Jones: The Edge Of Reason|$50,000,000|$263,894,551
The Beach|$50,000,000|$39,778,599
The Adventures of Sharkboy and Lavagirl in 3-D|$50,000,000|$69,425,966
On Deadly Ground|$50,000,000|$38,590,458
Ninja Assassin|$50,000,000|$62,209,892
Raising Helen|$50,000,000|$49,928,680
The Nice Guys|$50,000,000|$57,261,763
For Love of the Game|$50,000,000|$46,112,640
Jack Frost|$50,000,000|$34,645,374
Marmaduke|$50,000,000|$89,895,930
Striptease|$50,000,000|$113,309,743
Hereafter|$50,000,000|$105,246,941
Murder by Numbers|$50,000,000|$56,643,267
Assassins|$50,000,000|$83,306,268
Zoolander 2|$50,000,000|$55,348,693
Defiance|$50,000,000|$52,987,754
Hannibal Rising|$50,000,000|$80,583,311
The Story of Us|$50,000,000|$27,100,030
The Host|$50,000,000|$64,477,051
Basic|$50,000,000|$42,598,498
Run All Night|$50,000,000|$66,961,644
Blood Work|$50,000,000|$26,199,517
The International|$50,000,000|$53,850,527
Escape from L.A.|$50,000,000|$25,426,861
Twisted|$50,000,000|$40,119,848
The Life Aquatic with Steve Zissou|$50,000,000|$34,806,726
The Iron Giant|$50,000,000|$31,333,917
Your Highness|$50,000,000|$26,121,638
Snowden|$50,000,000|$34,301,950
Dream House|$50,000,000|$41,642,166
Free State of Jones|$50,000,000|$23,151,917
Gamer|$50,000,000|$42,002,029
Man of the House|$50,000,000|$22,099,706
The Life of David Gale|$50,000,000|$28,920,188
Beautiful Creatures|$50,000,000|$60,282,876
Into the Blue|$50,000,000|$41,982,227
Eastern Promises|$50,000,000|$56,077,088
Baby's Day Out|$50,000,000|$16,581,575
The Messenger: The Story of Joan of Arc|$50,000,000|$14,271,297
Fair Game|$50,000,000|$26,097,497
Drive Angry|$50,000,000|$41,042,583
Mad City|$50,000,000|$10,561,038
The Scarlet Letter|$50,000,000|$10,359,006
Domino|$50,000,000|$22,969,202
Jade|$50,000,000|$9,812,870
Street Fighter: The Legend of Chun-Li|$50,000,000|$11,942,261
Death to Smoochy|$50,000,000|$8,374,062
Early Man|$50,000,000|$44,174,149
The Boat That Rocked|$50,000,000|$37,472,651
The Big Bounce|$50,000,000|$6,626,115
What Planet Are You From?|$50,000,000|$6,291,602
Child 44|$50,000,000|$3,434,330
Outlander|$50,000,000|$1,250,617
Upside Down|$50,000,000|$26,387,039
Shanghai|$50,000,000|$15,505,922
Hannibal the Conqueror|$50,000,000|$0
The One|$49,000,000|$72,689,126
Chappie|$49,000,000|$105,002,056
The Adventures of Ford Fairlane|$49,000,000|$20,423,389
Anna Karenina|$49,000,000|$71,004,627
Indiana Jones and the Last Crusade|$48,000,000|$474,171,806
The Ring|$48,000,000|$248,218,486
Traffic|$48,000,000|$208,300,000
Panic Room|$48,000,000|$196,308,367
Taken 3|$48,000,000|$327,656,424
The Thomas Crown Affair|$48,000,000|$124,304,264
The Bone Collector|$48,000,000|$151,463,090
Three Kings|$48,000,000|$107,752,036
Tooth Fairy|$48,000,000|$112,610,386
Rat Race|$48,000,000|$86,607,223
3:10 to Yuma|$48,000,000|$71,171,825
K-PAX|$48,000,000|$50,315,140
Kate and Leopold|$48,000,000|$70,937,778
Bedazzled|$48,000,000|$90,376,224
Out of Sight|$48,000,000|$77,562,568
The Cotton Club|$48,000,000|$25,928,721
Rambo|$47,500,000|$112,214,531
The Infiltrator|$47,500,000|$18,693,373
Dick Tracy|$47,000,000|$162,738,726
Arrival|$47,000,000|$203,162,211
The Cable Guy|$47,000,000|$102,825,796
Earth|$47,000,000|$116,773,317
Riding in Cars with Boys|$47,000,000|$29,781,453
Happily N'Ever After|$47,000,000|$37,923,818
Solaris|$47,000,000|$14,970,038
Jonah Hex|$47,000,000|$11,022,696
Mary Reilly|$47,000,000|$12,900,000
Silence|$46,500,000|$16,392,543
My Best Friend's Wedding|$46,000,000|$298,923,419
America's Sweethearts|$46,000,000|$160,648,493
Star Trek: First Contact|$46,000,000|$150,000,000
Insomnia|$46,000,000|$113,622,499
Prisoners|$46,000,000|$113,402,302
Courage Under Fire|$46,000,000|$100,833,145
Inchon|$46,000,000|$4,408,636
Liar Liar|$45,000,000|$302,710,615
A Bug's Life|$45,000,000|$363,095,319
Taken 2|$45,000,000|$377,807,404
The Flintstones|$45,000,000|$358,500,000
Scary Movie 3|$45,000,000|$155,200,000
Miss Congeniality|$45,000,000|$213,420,951
Pitch Perfect 3|$45,000,000|$185,736,412
Journey to the Center of the Earth|$45,000,000|$243,180,937
The Pelican Brief|$45,000,000|$187,995,859
The Princess Diaries 2: Royal Engagement|$45,000,000|$122,071,435
The Bucket List|$45,000,000|$174,807,445
The Client|$45,000,000|$117,615,211
The Muppets|$45,000,000|$160,971,922
Patriot Games|$45,000,000|$178,100,000
Monster-in-Law|$45,000,000|$155,931,301
Training Day|$45,000,000|$104,505,362
The Girl on the Train|$45,000,000|$170,327,930
Galaxy Quest|$45,000,000|$90,523,726
Scary Movie 2|$45,000,000|$141,189,101
Blade|$45,000,000|$131,237,688
Coach Carter|$45,000,000|$76,665,507
The Bounty Hunter|$45,000,000|$135,808,837
Changing Lanes|$45,000,000|$66,790,248
Anaconda|$45,000,000|$136,998,907
Underworld: Evolution|$45,000,000|$113,417,762
Coyote Ugly|$45,000,000|$113,916,474
Love Actually|$45,000,000|$248,774,244
Jack|$45,000,000|$58,617,334
The Specialist|$45,000,000|$57,362,581
Office Christmas Party|$45,000,000|$91,342,494
Tin Cup|$45,000,000|$75,854,588
Yours, Mine and Ours|$45,000,000|$72,359,917
Kicking and Screaming|$45,000,000|$55,842,724
The Hitchhiker's Guide to the Galaxy|$45,000,000|$102,746,214
Resident Evil: Extinction|$45,000,000|$146,162,920
Fat Albert|$45,000,000|$48,563,556
Savages|$45,000,000|$82,513,490
The River Wild|$45,000,000|$94,215,000
Blended|$45,000,000|$127,990,741
All Eyez on Me|$45,000,000|$54,876,855
Last Holiday|$45,000,000|$43,343,247
16 Blocks|$45,000,000|$65,595,141
The Indian in the Cupboard|$45,000,000|$35,627,222
Cellular|$45,000,000|$61,475,984
The Ant Bully|$45,000,000|$49,610,898
Johnny English|$45,000,000|$163,126,676
Dune|$45,000,000|$27,447,471
Aliens in the Attic|$45,000,000|$59,551,283
Across the Universe|$45,000,000|$29,367,143
Revolutionary Road|$45,000,000|$79,604,820
Babylon A.D.|$45,000,000|$70,216,497
Frankenstein|$45,000,000|$112,006,296
The Glimmer Man|$45,000,000|$36,404,841
Multiplicity|$45,000,000|$20,133,326
The Pledge|$45,000,000|$29,406,132
The Producers: The Movie Musical|$45,000,000|$32,952,995
The Phantom|$45,000,000|$17,220,599
Rebound|$45,000,000|$17,492,014
The Ghost Writer|$45,000,000|$65,532,491
All the Pretty Horses|$45,000,000|$18,120,267
Bangkok Dangerous|$45,000,000|$46,598,133
Nixon|$45,000,000|$34,668,249
Dredd|$45,000,000|$41,467,606
The Rum Diary|$45,000,000|$21,544,732
Deep Rising|$45,000,000|$11,203,026
Johnny English Reborn|$45,000,000|$164,640,401
Miracle at St. Anna|$45,000,000|$9,676,497
Big Trouble|$45,000,000|$8,488,871
Man cheng jin dai huang jin jia|$45,000,000|$76,904,429
Love in the Time of Cholera|$45,000,000|$31,077,418
Pinocchio|$45,000,000|$31,681,811
Shadow Conspiracy|$45,000,000|$2,154,540
Foodfight!|$45,000,000|$73,706
Argo|$44,500,000|$227,140,757
The Fugitive|$44,000,000|$353,715,317
Rambo: First Blood Part II|$44,000,000|$300,400,000
Sleepers|$44,000,000|$165,600,852
Charlie St. Cloud|$44,000,000|$48,478,084
The Juror|$44,000,000|$22,730,924
The Interview|$44,000,000|$12,342,632
Heaven's Gate|$44,000,000|$3,484,523
The Heat|$43,000,000|$229,727,774
Finding Forrester|$43,000,000|$80,013,623
28 Days|$43,000,000|$62,063,972
Danny the Dog|$43,000,000|$49,037,621
The Sweetest Thing|$43,000,000|$63,078,756
A Monster Calls|$43,000,000|$46,422,066
The Mechanic|$42,500,000|$76,347,393
The Firm|$42,000,000|$270,340,892
21 Jump Street|$42,000,000|$202,812,429
Notting Hill|$42,000,000|$363,728,226
Chicken Run|$42,000,000|$227,793,915
Along Came Polly|$42,000,000|$173,044,410
Boomerang|$42,000,000|$131,052,444
BrÃ¼no|$42,000,000|$138,708,527
Cleopatra|$42,000,000|$71,000,000
Snatched|$42,000,000|$57,852,177
Here Comes the Boom|$42,000,000|$73,239,258
High Crimes|$42,000,000|$63,781,100
The Mirror Has Two Faces|$42,000,000|$41,267,469
Red Riding Hood|$42,000,000|$91,678,442
The Mothman Prophecies|$42,000,000|$56,438,555
Licence to Kill|$42,000,000|$156,167,015
One for the Money|$42,000,000|$36,197,221
15 Minutes|$42,000,000|$56,331,864
Lord of War|$42,000,000|$60,437,727
Super Mario Bros.|$42,000,000|$20,844,907
Hero|$42,000,000|$66,787,173
Man on a Ledge|$42,000,000|$45,688,337
The Warrior's Way|$42,000,000|$8,514,325
McHale's Navy|$42,000,000|$4,408,420
Micmacs|$42,000,000|$11,756,922
Les BronzÃ©s 3: amis pour la vie|$42,000,000|$83,833,602
Pourquoi j'ai pas mangÃ© mon pÃ¨re|$42,000,000|$182,156
8 Mile|$41,000,000|$245,768,384
A Knightâs Tale|$41,000,000|$100,622,586
The Medallion|$41,000,000|$22,108,977
The Big Year|$41,000,000|$7,684,524
The Sixth Sense|$40,000,000|$672,806,292
Wedding Crashers|$40,000,000|$283,218,368
The Karate Kid|$40,000,000|$351,774,938
Fifty Shades of Grey|$40,000,000|$570,998,101
The Proposal|$40,000,000|$314,709,717
American Hustle|$40,000,000|$257,878,294
Cheaper by the Dozen|$40,000,000|$190,212,113
Lucy|$40,000,000|$457,507,776
Lone Survivor|$40,000,000|$149,804,632
Back to the Future Part II|$40,000,000|$332,000,000
Double Jeopardy|$40,000,000|$177,835,231
Spy Kids 3-D: Game Over|$40,000,000|$167,851,995
A Time to Kill|$40,000,000|$152,266,007
A League of Their Own|$40,000,000|$132,440,066
The Conjuring 2: The Enfield Poltergeist|$40,000,000|$311,270,008
The Social Network|$40,000,000|$224,922,135
42|$40,000,000|$97,470,701
Julie & Julia|$40,000,000|$126,646,119
He's Just Not That Into You|$40,000,000|$181,053,657
John Wick: Chapter Two|$40,000,000|$171,529,184
Ride Along 2|$40,000,000|$124,827,316
Scary Movie 4|$40,000,000|$178,710,620
Get Hard|$40,000,000|$106,511,453
Scream 3|$40,000,000|$161,838,076
Back to the Future Part III|$40,000,000|$244,088,654
The Accountant|$40,000,000|$153,060,045
Dumb and Dumber To|$40,000,000|$156,553,592
The Other Woman|$40,000,000|$195,111,193
Bram Stoker's Dracula|$40,000,000|$215,862,692
Eight Below|$40,000,000|$120,455,994
The Talented Mr. Ripley|$40,000,000|$128,792,135
The Intern|$40,000,000|$197,232,734
The Last of the Mohicans|$40,000,000|$75,505,856
Ray|$40,000,000|$124,823,094
Sin City|$40,000,000|$158,527,918
Bridge of Spies|$40,000,000|$162,610,473
Vantage Point|$40,000,000|$150,886,329
I Love You, Man|$40,000,000|$92,302,502
Shallow Hal|$40,000,000|$70,836,296
JFK|$40,000,000|$205,400,000
Big Momma's House 2|$40,000,000|$137,047,376
Hacksaw Ridge|$40,000,000|$160,241,143
The Mexican|$40,000,000|$145,238,250
The Final Destination|$40,000,000|$187,384,627
17 Again|$40,000,000|$139,474,906
Unknown|$40,000,000|$136,123,083
Get Him to the Greek|$40,000,000|$91,455,875
Gothika|$40,000,000|$141,484,812
Behind Enemy Lines|$40,000,000|$58,855,732
The Lincoln Lawyer|$40,000,000|$87,145,086
Shall We Dance?|$40,000,000|$118,097,882
Invincible|$40,000,000|$58,501,127
Escape From Planet Earth|$40,000,000|$74,156,610
Small Soldiers|$40,000,000|$71,743,823
Spawn|$40,000,000|$87,949,859
Horrible Bosses 2|$40,000,000|$105,945,357
The Count of Monte Cristo|$40,000,000|$75,389,090
The Prestige|$40,000,000|$104,407,366
The Lake House|$40,000,000|$114,830,111
Predators|$40,000,000|$127,234,389
The Odd Life of Timothy Green|$40,000,000|$55,249,159
The Living Daylights|$40,000,000|$191,200,000
Apocalypto|$40,000,000|$121,032,272
Music and Lyrics|$40,000,000|$146,196,885
Legal Eagles|$40,000,000|$49,851,591
Secret Window|$40,000,000|$92,111,551
The Skeleton Key|$40,000,000|$92,256,918
Jersey Boys|$40,000,000|$65,282,732
Made of Honor|$40,000,000|$106,548,738
The Rainmaker|$40,000,000|$45,916,769
Medicine Man|$40,000,000|$44,948,240
Amistad|$40,000,000|$58,250,151
A Million Ways to Die in The West|$40,000,000|$86,778,557
Final Destination 5|$40,000,000|$155,011,165
Fever Pitch|$40,000,000|$50,071,069
Aliens vs. Predator - Requiem|$40,000,000|$128,884,494
The Water Horse: Legend of the Deep|$40,000,000|$103,429,755
Sex Tape|$40,000,000|$126,069,509
Scream 4|$40,000,000|$95,989,590
Ri¢hie Ri¢h|$40,000,000|$38,087,756
Autumn in New York|$40,000,000|$90,717,684
Paul|$40,000,000|$101,162,106
The Guilt Trip|$40,000,000|$41,294,674
Colombiana|$40,000,000|$72,295,262
8MM|$40,000,000|$96,398,826
Hanging Up|$40,000,000|$51,867,723
The Doors|$40,000,000|$34,416,893
Mickey Blue Eyes|$40,000,000|$53,864,342
Pay it Forward|$40,000,000|$55,696,705
Arthur|$40,000,000|$47,787,943
Drillbit Taylor|$40,000,000|$49,686,263
Patriots Day|$40,000,000|$52,461,361
Extremely Loud and Incredibly Close|$40,000,000|$55,247,881
The Shadow|$40,000,000|$31,835,600
Morning Glory|$40,000,000|$59,795,070
Get Rich or Die Tryin'|$40,000,000|$46,666,955
The Art of War|$40,000,000|$30,199,105
Grudge Match|$40,000,000|$69,807,260
Bless the Child|$40,000,000|$40,435,694
Rent|$40,000,000|$31,670,620
The Out-of-Towners|$40,000,000|$28,544,120
The Nut Job 2: Nutty by Nature|$40,000,000|$57,926,901
The Island of Dr. Moreau|$40,000,000|$27,682,712
The Musketeer|$40,000,000|$27,053,815
Resident Evil: The Final Chapter|$40,000,000|$307,353,906
The Other Boleyn Girl|$40,000,000|$78,269,970
The House|$40,000,000|$31,192,743
Sweet November|$40,000,000|$65,754,228
The Reaping|$40,000,000|$62,226,214
Season of the Witch|$40,000,000|$91,126,600
Renaissance Man|$40,000,000|$24,172,899
Quest for Camelot|$40,000,000|$38,172,500
City by the Sea|$40,000,000|$22,433,915
At First Sight|$40,000,000|$22,365,133
Torque|$40,000,000|$46,176,322
Fantastic Mr. Fox|$40,000,000|$47,085,064
Showgirls|$40,000,000|$37,750,754
City Hall|$40,000,000|$20,278,055
Big Miracle|$40,000,000|$25,268,680
The Impossible|$40,000,000|$169,590,606
A Thousand Words|$40,000,000|$20,790,486
Marie Antoinette|$40,000,000|$60,862,471
Get Carter|$40,000,000|$19,417,182
Kiss of Death|$40,000,000|$14,942,422
Life, or Something Like It|$40,000,000|$14,448,589
Ishtar|$40,000,000|$14,375,181
Memoirs of an Invisible Man|$40,000,000|$14,358,033
Amelia|$40,000,000|$19,756,077
Cirque du Freak: The Vampire's Assistant|$40,000,000|$39,753,957
New York Minute|$40,000,000|$21,215,882
The Deep End of the Ocean|$40,000,000|$13,508,635
Alfie|$40,000,000|$35,195,939
FearDotCom|$40,000,000|$13,208,023
Soul Men|$40,000,000|$12,345,883
The Gunman|$40,000,000|$13,853,999
Universal Soldier II: The Return|$40,000,000|$10,717,421
Pandorum|$40,000,000|$17,033,431
Duplex|$40,000,000|$10,070,651
Paranoia|$40,000,000|$16,340,767
Raise the Titanic|$40,000,000|$7,000,000
Baahubali: The Beginning|$40,000,000|$26,736,665
The Hurricane Heist|$40,000,000|$14,869,659
Impostor|$40,000,000|$7,974,607
Victor Frankenstein|$40,000,000|$33,175,076
Extreme Ops|$40,000,000|$12,624,471
Just Visiting|$40,000,000|$16,172,200
Snowpiercer|$40,000,000|$88,069,880
Sunshine|$40,000,000|$32,030,610
The Hudsucker Proxy|$40,000,000|$14,938,149
Billy Lynnâs Long Halftime Walk|$40,000,000|$25,863,458
Pirates|$40,000,000|$6,341,825
Delgo|$40,000,000|$915,840
The Hunting Party|$40,000,000|$7,729,552
Alex Rider: Operation Stormbreaker|$40,000,000|$20,722,450
Red Cliff|$40,000,000|$119,627,047
The Last Shot|$40,000,000|$463,730
The Warlords|$40,000,000|$38,899,792
Nomad|$40,000,000|$79,123
Un monstre Ã  Paris|$40,000,000|$27,000,381
USS Indianapolis: Men of Courage|$40,000,000|$1,641,255
Dragon Nest Warriors' Dawn|$40,000,000|$240,111
The Crow|$40,000,000|$0
The Time Traveler's Wife|$39,000,000|$102,332,135
Superman III|$39,000,000|$59,950,623
Because I Said So|$39,000,000|$69,538,833
Frankenweenie|$39,000,000|$81,150,788
Sgt. Bilko|$39,000,000|$37,956,589
Serenity|$39,000,000|$40,319,440
Against the Ropes|$39,000,000|$6,429,865
Yi dai zong shi|$38,600,000|$57,987,299
The Fast and the Furious|$38,000,000|$206,512,310
Sweet Home Alabama|$38,000,000|$182,365,114
The Ugly Truth|$38,000,000|$205,298,907
Spy Kids 2: The Island of Lost Dreams|$38,000,000|$119,721,296
Star Trek: Generations|$38,000,000|$120,000,000
Captain Underpants: The First Epic Movie|$38,000,000|$123,261,024
Paul Blart: Mall Cop 2|$38,000,000|$107,650,646
Mouse Hunt|$38,000,000|$61,894,591
Why Him?|$38,000,000|$117,523,786
Water for Elephants|$38,000,000|$116,809,717
Life as We Know It|$38,000,000|$105,887,837
The Hurricane|$38,000,000|$73,956,241
Riddick|$38,000,000|$94,763,758
Heartbreakers|$38,000,000|$57,753,825
Enough|$38,000,000|$50,970,660
The 5th Wave|$38,000,000|$111,336,398
Push|$38,000,000|$44,411,527
Rush|$38,000,000|$98,230,839
Angel Eyes|$38,000,000|$29,544,532
Joe Somebody|$38,000,000|$24,515,990
The Ninth Gate|$38,000,000|$58,394,308
Only the Brave|$38,000,000|$21,828,586
Extreme Measures|$38,000,000|$17,378,193
The Thing|$38,000,000|$27,573,078
Rock Star|$38,000,000|$19,317,765
White Squall|$38,000,000|$10,229,300
City of Ember|$38,000,000|$17,831,558
Switchback|$38,000,000|$6,504,442
Texas Rangers|$38,000,000|$623,374
Virgin Territory|$38,000,000|$5,473,041
What to Expect When You're Expecting|$37,500,000|$88,473,016
The Master|$37,500,000|$58,792,011
The Express|$37,500,000|$9,813,309
Twilight|$37,000,000|$402,280,159
We're the Millers|$37,000,000|$267,816,276
Creed|$37,000,000|$173,567,581
The Town|$37,000,000|$152,566,881
Dolphin Tale|$37,000,000|$96,068,724
Game Night|$37,000,000|$117,197,361
Burn After Reading|$37,000,000|$168,167,798
13 Going On 30|$37,000,000|$97,658,712
Nim's Island|$37,000,000|$101,857,425
How to be Single|$37,000,000|$99,595,932
Cop Out|$37,000,000|$55,909,910
The Rite|$37,000,000|$97,143,987
Space Chimps|$37,000,000|$67,029,956
Magnolia|$37,000,000|$48,446,802
Aloha|$37,000,000|$24,935,799
Obitaemyy ostrov|$36,500,000|$15,000,000
Gnomeo and Juliet|$36,000,000|$193,737,977
John Q|$36,000,000|$102,226,631
Blue Streak|$36,000,000|$117,448,157
Never Say Never Again|$36,000,000|$160,000,000
Hot Tub Time Machine|$36,000,000|$65,967,750
Breakdown|$36,000,000|$50,159,144
Dolphin Tale 2|$36,000,000|$57,824,533
Collateral Beauty|$36,000,000|$85,315,070
A Man Apart|$36,000,000|$43,797,731
Reindeer Games|$36,000,000|$23,360,779
Snow Falling on Cedars|$36,000,000|$14,378,353
Ghosts of Mississippi|$36,000,000|$13,052,741
Gattaca|$36,000,000|$12,532,777
Isn't She Great|$36,000,000|$2,954,405
Yip Man 3|$36,000,000|$156,835,197
There Be Dragons|$36,000,000|$4,020,990
Queen of the Desert|$36,000,000|$1,552,072
Head of State|$35,200,000|$38,283,765
It|$35,000,000|$697,459,228
The Hangover|$35,000,000|$465,764,086
The Blind Side|$35,000,000|$305,705,794
Batman|$35,000,000|$411,348,924
Austin Powers: The Spy Who Shagged Me|$35,000,000|$312,383,487
True Grit|$35,000,000|$252,276,928
Lethal Weapon 3|$35,000,000|$319,700,000
Rush Hour|$35,000,000|$245,300,000
Identity Thief|$35,000,000|$175,361,578
The Devil Wears Prada|$35,000,000|$326,073,155
Horrible Bosses|$35,000,000|$212,417,601
Spy Kids|$35,000,000|$197,692,062
Trainwreck|$35,000,000|$141,123,897
Saving Mr. Banks|$35,000,000|$114,962,525
Star Trek: The Motion Picture|$35,000,000|$139,000,000
21|$35,000,000|$159,846,429
What Happens in Vegas...|$35,000,000|$218,535,708
Cape Fear|$35,000,000|$182,291,969
The English Patient|$35,000,000|$231,710,008
Hotel for Dogs|$35,000,000|$122,357,172
Guess Who|$35,000,000|$102,115,888
This is 40|$35,000,000|$90,221,182
L.A. Confidential|$35,000,000|$126,204,977
Sky High|$35,000,000|$83,109,359
In & Out|$35,000,000|$83,226,569
A Nightmare on Elm Street|$35,000,000|$117,729,621
The Cell|$35,000,000|$85,911,226
Species|$35,000,000|$113,354,449
The Benchwarmers|$35,000,000|$65,063,726
Secretariat|$35,000,000|$60,376,247
The Man in the Iron Mask|$35,000,000|$56,968,169
Friends with Benefits|$35,000,000|$146,595,891
Neighbors 2: Sorority Rising|$35,000,000|$108,758,521
TMNT|$35,000,000|$96,096,018
Radio|$35,000,000|$53,293,628
Old Dogs|$35,000,000|$95,104,304
Malcolm X|$35,000,000|$48,169,910
Poltergeist|$35,000,000|$95,825,125
Underworld 3: Rise of the Lycans|$35,000,000|$89,102,315
12 Strong|$35,000,000|$69,708,641
Must Love Dogs|$35,000,000|$58,405,313
License to Wed|$35,000,000|$70,187,088
Donnie Brasco|$35,000,000|$65,303,052
Max Payne|$35,000,000|$85,763,888
Resident Evil|$35,000,000|$103,787,401
The Ladykillers|$35,000,000|$77,392,139
Something Borrowed|$35,000,000|$65,084,116
The Nativity Story|$35,000,000|$46,309,644
In Time|$35,000,000|$165,103,952
The Back-up Plan|$35,000,000|$75,281,179
J. Edgar|$35,000,000|$84,606,030
Bounce|$35,000,000|$53,425,292
Hot Pursuit|$35,000,000|$45,680,201
Concussion|$35,000,000|$50,363,790
The Foreigner|$35,000,000|$140,783,646
Closer|$35,000,000|$116,177,695
Street Fighter|$35,000,000|$99,423,000
Black Knight|$35,000,000|$33,422,806
The Bad News Bears|$35,000,000|$33,500,620
The Pianist|$35,000,000|$111,854,182
House of Wax|$35,000,000|$70,064,800
From Hell|$35,000,000|$68,712,365
Mirrors|$35,000,000|$77,220,596
Queen of the Damned|$35,000,000|$30,307,804
Nanny McPhee and the Big Bang|$35,000,000|$97,799,865
Untraceable|$35,000,000|$52,649,951
Predator 2|$35,000,000|$54,768,418
Abduction|$35,000,000|$86,648,359
Adrift|$35,000,000|$28,750,667
Flash Gordon|$35,000,000|$27,107,960
Superhero Movie|$35,000,000|$73,026,302
Blast from the Past|$35,000,000|$26,613,620
Alex Cross|$35,000,000|$35,426,759
Jersey Girl|$35,000,000|$37,066,129
Midnight in the Garden of Good and Evil|$35,000,000|$25,078,937
Bridget Jonesâs Baby|$35,000,000|$203,555,567
Heist|$35,000,000|$28,906,817
Hoffa|$35,000,000|$28,391,473
Whiskey Tango Foxtrot|$35,000,000|$24,915,969
Ella Enchanted|$35,000,000|$22,913,677
Hitman: Agent 47|$35,000,000|$81,967,450
The X-Files: I Want to Believe|$35,000,000|$68,170,792
Premium Rush|$35,000,000|$31,393,201
Broken City|$35,000,000|$34,480,045
Valiant|$35,000,000|$64,188,387
Wonder Boys|$35,000,000|$33,422,485
Cursed|$35,000,000|$25,114,901
Walk Hard: The Dewey Cox Story|$35,000,000|$20,606,053
The Four Feathers|$35,000,000|$29,882,645
Furry Vengeance|$35,000,000|$39,340,177
Parker|$35,000,000|$48,543,388
Wimbledon|$35,000,000|$41,666,476
Bait|$35,000,000|$15,471,969
Dungeons and Dragons|$35,000,000|$33,771,965
Lions for Lambs|$35,000,000|$63,211,088
Flight of the Intruder|$35,000,000|$14,471,440
The Tree of Life|$35,000,000|$61,721,826
American Outlaws|$35,000,000|$13,601,109
Zoom|$35,000,000|$12,506,188
The Shipping News|$35,000,000|$24,405,825
The Young Victoria|$35,000,000|$31,878,891
Sabotage|$35,000,000|$18,376,443
Knock Off|$35,000,000|$10,319,915
Whiteout|$35,000,000|$12,254,746
Unfinished Business|$35,000,000|$12,819,501
The Walk|$35,000,000|$61,197,045
The Fountain|$35,000,000|$15,461,638
Mandela: Long Walk to Freedom|$35,000,000|$29,890,402
Punisher: War Zone|$35,000,000|$10,157,534
The Order|$35,000,000|$11,559,747
A Good Year|$35,000,000|$42,064,105
The Brothers Grimsby|$35,000,000|$28,721,408
The Snowman|$35,000,000|$43,203,413
Femme Fatale|$35,000,000|$16,830,252
Warriors of Virtue|$35,000,000|$6,448,817
Luther|$35,000,000|$32,736,879
Biutiful|$35,000,000|$24,687,524
Radio Flyer|$35,000,000|$4,651,977
Bound by Honor|$35,000,000|$4,496,583
A Hologram for the King|$35,000,000|$11,848,058
Smilla's Sense of Snow|$35,000,000|$2,221,994
Playing for Keeps|$35,000,000|$2,000,000
Lion of the Desert|$35,000,000|$1,500,000
Le hussard sur le toit|$35,000,000|$1,320,043
Ride With the Devil|$35,000,000|$630,779
Stolen|$35,000,000|$17,967,746
Trespass|$35,000,000|$786,532
Bandidas|$35,000,000|$19,282,590
The Lovers|$35,000,000|$11,106
Black Water Transit|$35,000,000|$0
The Darkest Hour|$34,800,000|$62,831,715
Baby Driver|$34,000,000|$228,104,185
The Maze Runner|$34,000,000|$348,319,861
The Longest Ride|$34,000,000|$63,802,928
The Age of Innocence|$34,000,000|$32,014,993
Gake no ue no Ponyo|$34,000,000|$205,312,666
Chill Factor|$34,000,000|$11,263,966
The Astronaut's Wife|$34,000,000|$10,672,566
I Dreamed of Africa|$34,000,000|$14,291,999
Thunder and the House of Magic|$34,000,000|$11,092,749
Reds|$33,500,000|$50,000,000
A Few Good Men|$33,000,000|$236,500,000
Big Momma's House|$33,000,000|$173,559,438
Exit Wounds|$33,000,000|$79,958,599
Mike and Dave Need Wedding Dates|$33,000,000|$75,909,673
Step Up Revolution|$33,000,000|$165,552,290
Snakes on a Plane|$33,000,000|$62,020,814
The Punisher|$33,000,000|$54,533,774
The Watcher|$33,000,000|$47,267,829
Safe|$33,000,000|$41,495,213
Doomsday|$33,000,000|$21,621,188
Pushing Tin|$33,000,000|$8,408,835
Goal! The Dream Begins|$33,000,000|$27,610,873
The Young and Prodigious T.S. Spivet|$33,000,000|$357,687
Freaks of Nature|$33,000,000|$70,958
Star Wars Ep. VI: Return of the Jedi|$32,500,000|$572,705,079
Bridesmaids|$32,500,000|$289,632,023
The Reader|$32,500,000|$112,964,875
The Big Wedding|$32,500,000|$48,425,971
Wanderlust|$32,500,000|$24,159,934
Elf|$32,000,000|$220,236,410
Phenomenon|$32,000,000|$152,036,382
This is the End|$32,000,000|$126,539,117
Snow Dogs|$32,000,000|$116,898,028
Nacho Libre|$32,000,000|$99,296,462
Scrooged|$32,000,000|$59,450,353
Takers|$32,000,000|$70,587,268
Source Code|$32,000,000|$140,428,499
Stigmata|$32,000,000|$89,441,732
Men of Honor|$32,000,000|$82,339,483
